following_count,follower_count,answer_count,voteup_count,thanked_count
23,188,13,485,77
4,3,15,4,
33,34762,553,248101,38926
180,244,21,81,19
43,6,9,4,1
56,261,67,165,86
12,139,89,1707,342
333,40,1,51,4
20,2,,,
57,8,2,8,1
107,80,14,113,8
41,2715,32,7535,105
13,,,,
453,7,4,,2
1,3,,,
710,18,60,32,3
168,7,24,9,3
475,60,6,12,4
23,1,,,
27,4,8,15,2
342,99093,112,145655,24037
39,1373,103,22529,3983
10,1,,,
55,3,1,,
1,,1,,
12,,,,
224,449565,409,709170,157918
52,24,,,
56,1,4,1,
28,12,14,98,11
4,49,,,
51,490,59,17262,1040
823,8601,398,40710,5212
190,1163,79,10440,2828
8,34,2,77,5
2,1,6,20,2
4,2,,,
591,432,683,5822,559
12,1,,,
,1544,219,14558,1562
8,,7,1,
82,133,97,949,101
14,401,,149,
198,3,27,6,
2,1,1,1,
46,461,160,4071,438
68,62,19,278,17
52,,1,,
148,4,1,6,1
1263,1353,59,2456,639
7,1,8,3,
12,4,77,59,11
17,4,,,
7,,,,
18,,,,
109,30,7,3,2
172,12,1,4,1
15,2,3,,
203,6241,195,67742,6889
14,1,,,
2,24,26,137,16
62,434,83,11851,1898
187,3,10,55,7
16,8750,133,46510,5608
162,8,6,4,1
77,,,,
37,1,2,3,
365,18,20,26,2
8,2,,,
22,2,,,
69,1318,27,1422,603
79,,,,
1041,1505,54,2631,459
44,104,21,36,6
314,6,2,1,
172,897,22,776,366
4,17284,215,80884,1702
10,,,,
43,6409,66,60748,6132
672,2,,,
77,41,10,1944,174
81,1372,43,1219,455
5,3,4,2,1
109,8,22,9,
22,1,,,
61,2,1,12,1
14,,1,,
260,,9,10,3
84,,,,
203,141,91,4010,332
2156,13,,,
48,41,80,226,15
435,39223,190,360054,36550
96,4,6,22,5
194,66,446,307,52
179,278,46,2083,640
595,30,4,3,
9,,,,
849,299,250,7843,698
416,2,,,
8,,,,
234,29,20,30,13
137,12,,,
10,2,2,1,
217,2101,269,9182,1153
110,1,,,
85,17,4,6,3
35,1,,,
6,,,,
128,3790,68,1054,258
68,70,5,1074,189
1,22650,58,24569,5447
141,59,6,55,5
1748,79,56,20,5
39,2654,76,22320,3596
104,27,19,100,8
37,,,,
474,570,105,13088,1711
36,5190,9,9379,5447
94,272,34,416,156
27,3,,,
141,12,,,
715,53,19,32,18
7,3,,,
166,10191,233,162939,15642
28,3905,66,53468,6832
137,37129,138,41306,7697
58,1,2,2,1
20,9,5,1,1
12,7987,17,7890,173
2,2776,,,
57,16909,387,101633,12907
35,99,,254,
492,4749,264,20875,3988
194,618,41,2127,228
2019,4758,19,6087,1232
24,2,,,
5,2,,,
46,190,124,3434,641
15,,,,
460,53888,64,44321,11544
76,249685,122,16762,5901
6,8,,,
5,2,,,
92,4,,,
233,3,,,
311,544,67,3748,513
924,17,,,
2,139021,293,152651,32493
138,409,56,429,159
173,73,20,87,26
40,7,,,
30,42,13,21,6
15,,1,,
3,,1,,
959,65,288,578,90
197,4,,,
122,184,16,807,340
46,75,13,8,5
1005,601,,,
928,68,75,1573,306
15,1,,,
476,14,1,,
259,6,9,5,1
96,2,27,14,2
11,1,,,
7,1,,,
451,994,50,1376,285
440,36,16,5,4
16,1,,,
32,1,4,,
25,2,,,
833,118,72,1447,293
3,,,,
56,2,,,
2,,,,
96,27,9,16,2
1,,,,
5,400,5,105,31
18,24,73,232,16
2508,1163,15,919,7
206,129,7,175,49
174,2,6,1,
17,16,,,
109,114,64,151,39
43,20,19,14,2
58,16,8,17,5
3,6,2,1,1
686,134703,1703,217606,36405
622,14,42,336,16
32,42,1,17,4
8,,,,
80,,,,
152,9,2,1,
58,670,46,10509,848
4071,86,,,
98,6,,,
14,1,,,
16,1,,,
5,1,,,
19,3234,4,3957,894
37,1,,,
4,1,,,
484,6,5,2,2
32,1,,,
15,2283,6,3818,80
50,74,99,687,153
44,2,9,2,1
1,,,,
4,1,1,34,3
3718,88,,,
52,79,85,244,50
3,,,,
160,2,2,,
105,174,8,4561,266
16,2,1,3,
47,118,6,9,4
77,16,34,25,12
20,1047,70,1318,300
183,4,,,
15,1259,185,8644,1128
6,1,,,
,269,32,329,183
23,,,,
4,,1,,
115,7450,119,64387,8584
70,25228,188,72649,8809
7,8910,112,52694,4248
,1,,,
5000,129,,,
92,37,27,285,42
84,101,11,311,3
5,2603,,4873,
57,991,121,887,676
370,1907,12,2369,177
30,,,,
15,,1,1,
15,1,,,
4,,,,
259,5,,,
39,6,17,28,4
214,44716,549,105466,20290
77,182,16,1176,143
216,2,2,,
29,10,10,36,
93,2,9,9,2
1023,14,,,
85,2,3,,
3,,,,
45,1,,,
1394,3179,53,6712,803
554,608,299,2892,541
56,116,443,1648,342
707,25,4,4,1
284,34,5,3,1
3,2,,,
428,7,6,2,2
16,1,,,
25,,,,
110,180,73,3622,360
46,4,5,13,7
277,3,12,,
177,96,151,106,16
71,14,5,2,
1482,113,37,26,5
5,5,1,,
4,,,,
7,,,,
21,1,,,
4329,53,1,,
162,2,7,9,2
99,3187,35,4825,867
188,8,24,2,6
820,46,5,3,1
314,5,,,
204,9,3,,
11206,2055,70,29,19
447,1,1,,
16,,,,
132,40,16,51,26
1,2,1,1,
89,2,34,5,3
548,9,10,3,3
15,,,,
3074,133,17,36,20
12,6,5,2,
154,4,9,3,5
321,86687,409,487473,52315
7,,,,
139,3,2,,
299,4,,,
146,50,20,213,67
425,29531,921,306870,41027
5,217,85,116,31
229,567,48,3281,514
66,10824,107,39638,12772
26,1,1,,
43,48,42,66,23
676,456,2255,6537,1309
44,6951,22,9732,1939
35,3670,70,5099,457
39,2,3,4,3
199,49,184,52,14
1413,213,,,
50,22,8,3,1
66,35,11,12,
10,9344,42,8692,3630
178,9,1,34,12
122,2,3,112,9
227,6,2,,
114,17,60,32,5
4306,678,161,3766,908
2,,,,
1,,,,
47,34,20,100,28
12,7796,689,56347,7265
3,,,,
1338,86,22,43,18
18,1951,125,20632,3750
5,,,,
311,60,2,133,15
106,1215,20,4154,382
116,39,25,41,12
37,1,,,
58,2,2,4,
14,,,,
23,1,,,
134,1,,,
1847,10,,,
33,2,3,,
65,,,,
101,9,3,3,3
62,,,,
59,4,9,27,5
1676,67,45,121,39
4,53,6,22,
4,,,,
43,1,2,3,
4495,794,930,6150,746
1,1,,,
76,321,64,3540,329
60,104,7,1073,183
66,4,32,5,
22,5330,241,9165,1740
68,31,2,,
3,,,,
1,,,,
132,20,8,31,
28,,,,
1251,15,,,
53,4058,56,8737,1402
17,4,5,5,5
200,985,26,1618,105
82,2,1,,
1347,79,,,
1,3918,2,1219,1
18,,,,
178,4753,108,33033,3728
29,3332,164,5019,148
169,4608,596,32540,5604
3,1,,,
126,1,,,
63,,1,3,
162,4,,,
525,19,27,38,3
111,8,,2,
2,3,1,10,1
73,1,,,
29,1,12,16,3
297,3,7,34,3
20,14047,263,90095,8112
6,1,2,146,23
121,2527,3,328,49
119,3,,,
1464,81,10,16,5
3,1,,,
7,,,,
204,294,38,463,121
4,1,,,
2,1,,,
25,1,,,
2679,1292,443,18081,2565
8,3,10,121,10
2,387,22,1219,562
3,,,,
50,1,1,,
3,3,11,35,2
,363,2,1937,
233,48,71,192,53
17,152,3,1,
5,1,,,
451,189,330,869,286
27,868,143,3861,723
6,4,11,22,7
39,31539,58,59767,10906
9,,,,
129,1,,,
35,4,16,4,2
190,431,29,8101,764
343,13,,,
288,56,19,35,21
180,6,,,
10,,,,
40,,,,
20,9511,36,5586,446
20,4,14,55,
28,,,,
10,,,,
3,1,,,
33,14,,,
397,14563,24,52916,3543
539,8,29,15,
202,,,,
16,1,,,
282,3,,,
100,14,63,938,84
1,,,,
526,115,184,223,50
112,,,,
964,29,7,,
3157,1427,108,702,126
,7990,103,12621,1163
,286,,,
15,,,,
14,10,10,75,9
169,34819,61,131802,794
97,16,17,128,25
376,5,,,
79,4919,31,10654,2010
2256,62,7,4,1
132,2,,,
5,,,,
646,8,14,15,2
253,410,50,1243,116
326,4,10,2,
1,,,,
372,99,31,3546,365
268,3482,322,35641,3947
534,2370,710,10441,842
12,2,90,16,3
4119,74,5,94,10
25,30,65,50,10
253,1880,85,3932,347
139,1956,186,6838,934
71,39,147,133,13
51,,5,2,
124,9,1,,
1119,50,14,4,1
116,5,,,
1,3,2,5,3
,203,10,53,3
126,130,67,7622,458
178,2548,52,1072,113
5,,2,,
64,540,12,842,196
,185,,,
371,3,4,,
1,,1,,
41,,,,
9,,,,
7,1,2,,1
101,14,16,9,1
18,1,,,
701,40,17,26,8
9,1,,,
46,12,2,64,16
1,,,,
55,3,1,,
475,2121,34,13635,1591
11,,,,
19,,4,1,
128,11,3,9,1
137,,,,
9,5,3,11,1
8,80325,1,1232,110
3,1,,,
13,1,,,
44,7,11,52,9
17,13,8,634,49
11,5,1,159,32
5,,,,
31,131,7,27,19
27,1,,,
1,1,,,
13,103,8,273,80
2,1581,52,9679,996
66,464,12,907,200
4,10590,182,7995,1535
52,2,,,
113,23,101,271,39
181,23,88,81,9
1152,158,376,964,128
8,1,5,1,
1,,,,
146,16681,144,50919,7462
,1497,55,16115,2155
7,,,,
171,2,9,84,2
5,,4,,
5,120,74,498,154
1334,10733,361,77604,11540
122,2176,4,6621,4375
52,2248,466,22961,3641
55,220,25,330,122
388,118,147,3601,235
30,1,,,
4,1,,,
5,,,,
163,83,19,189,68
74,2,,,
13,,,,
55,1,,,
115,,5,2,1
89,4466,79,4642,1231
136,77,25,218,65
19,,1,1,
611,9,5,11,
905,7,4,2,
19,11,6,88,
19,,,,
29,,,,
3,,5,,
4,,,,
83,2,10,11,
3,,,,
64,,,,
2,,,,
281,3,,,
13,7526,40,16081,2124
36,144,4,15,1
17,,,,
83,5,,,
5,,1,2,
5,4,5,16,1
17,,,,
496,12,3,,
9,3,,,
636,20,11,120,15
397,9,3,3,
3,1,1,2,
253,48,16,101,26
220,14,12,2,1
151,190,197,1740,291
641,983,206,395,98
31,2,,,
90,5,5,28,2
11,1,,,
84,1,,,
2,,,,
350,28,19,64,14
135,27,13,147,31
8,2,,,
91,13,71,33,5
289,3,,,
68,4,5,3,
4,,,,
126,184,998,5919,857
149,1,5,1,2
17,,,,
1,,,,
156,12633,106,20853,3572
364,1588,799,7746,1716
31,,30,17,7
22,10937,79,28387,7077
37,10,3,2,1
85,5,,,
65,18,18,70,7
34,,,,
32,1,2,,1
43,2,,,
209,1,,,
6,,,,
18,,1,1,
3,,,,
82,2,1,1,1
887,18,14,21,8
34,2305,26,6259,3432
22,3,,,
49,4,1,,
40,3,,,
61,5,23,18,1
849,186,639,1670,324
57,67,14,2955,558
20,65,,,
674,14190,100,21816,5571
63,2,,,
1128,19,1,1,
42,1,,,
59,1,,,
1,1,,,
5,133,8,282,6
5,1,1,,
686,982,293,17103,1820
287,22,8,15,11
3,,2,,1
650,7817,132,13009,4072
54,5,1,5,
1027,15367,1393,166425,24275
33,1,17,9,2
168,,,,
9,23,1,1,
32,1,,,
2,,,,
,10494,80,44345,5761
17,5,1,1,
1,12,39,87,12
,4314,15,15624,184
165,527,13,652,231
21,19,5,1443,90
60,50,205,1180,137
191,7,27,7,3
22,2578,15,116,20
27,12,1,21,2
135,108,57,284,136
,99,71,672,72
82,647,42,17541,2854
72,2,1,,
93,1,1,2,
3,,,,
15,7,,,
56,1,,,
10,1285,65,13472,1492
288,32,5,68,6
325,1,1,,
1873,77,,,
92,4,20,15,3
10,3,2,24,3
131,47,32,401,54
1,6,15,30,4
377,42,37,1680,203
46,117,6,247,80
85,1643,3,2254,759
15,,,,
20,3,1,,
20,,,,
1187,32,20,1,
147,3,2,,
2,,,,
9,1,2,,
1,1,,,
11,1327,,,
66,2,1,,
618,20,315,380,63
11,1,3,8,2
20,3,30,11,2
162,103,27,86,15
1,,,,
39,274,83,376,62
16,3,35,99,10
82,55,32,342,88
39,17065,285,27021,3564
853,15,,,
80,1,13,10,
19,24,10,371,72
45,1,1,,
6,39,87,69,20
58,5,,,
6,25,14,335,58
29,2,10,164,9
893,16,25,56,10
13,3,11,30,6
129,3,,,
225,6,,,
1,1,,,
50,44973,27,64828,2569
,5,2,15,6
22,5,8,9,2
37,,1,,
208,857,153,6824,1585
241,5066,163,3544,697
143,177,38,164,44
1312,42,2,3,
213,6,4,28,2
57,5,6,,
140,6,,,
99,1,3,,
1,,,,
7,1436,207,2400,260
207,4630,213,12128,1265
38,,2,,
1,4,4,,
7,1,,,
255,40,47,439,59
87,4,8,1,
80,,,,
2736,912,29,6329,1808
31,,2,1,
923,41,89,192,48
77,13,20,68,23
106,1,,,
832,59,,,
18,,3,,
75,2444,2697,28617,4814
44,,,,
3,,,,
,75,13,6928,600
1019,14,5,16,2
26,547,722,3561,652
459,1449,237,3013,715
196,88,99,316,75
7,1,,,
96,46787,671,415742,63675
48,23,,20,
9,2,4,1,
5,1,,,
78,,5,2,
,251,193,40,35
122,,,,
383,42729,55,86296,26028
246,62,50,1438,143
85,2,,,
25,3029,10,1919,1078
359,181,156,565,179
,17,3,1,
709,35,6,6,
5,,,,
13,1236,23,3636,2065
382,62268,331,98371,20313
25,1,6,2,
17,1,3,,
48,357,490,3376,1333
18,25,5,30,18
267,20,25,102,20
3,,,,
112,51,438,1984,260
10,,,,
14,2,3,6,3
81,11619,59,10764,3365
4,,,,
75,2,2,,
2,,,,
58,14,6,22,11
143,,6,,
21,241,5,631,143
201,13,16,43,18
2,1,,,
165,98,17,1385,225
24,,,,
32,,,,
33,2,1,,
128,939,72,13674,1344
39,57,14,774,55
6,13,1,,
194,31,6,48,17
1,1955,11,10307,3329
96,25960,2641,238888,40192
46,7,4,1,
371,195,,,
504,21266,135,53742,11057
1491,384,23,1521,173
18,1,3,6,
188,72,3,173,27
127,1403,145,13976,2336
141,4,6,13,1
282,7,34,14,1
18,30,3,56,22
281,3541,312,28516,6136
91,1,,,
329,40,17,308,53
30,10852,39,16294,1590
35,1,,,
13,16466,28,13979,7319
883,56,3,1,1
46,2,15,8,4
20,2,1,3,1
121,7,12,3,2
1021,13,52,16,3
304,6,1,,
155,1,3,1,
198,7,7,1,2
10,2,,,
16,44,8,67,24
8,1,,,
,191,20,148,55
58,,,,
1,,,,
1,,,,
2,,,,
25,16875,10,395,85
4,6,,,
176,6,26,23,5
181,3,6,,
106,5,,,
596,45,12,18,7
2,2,,,
20,,1,1,
149,11757,46,28974,3850
60,237,26,442,142
7,,,,
44,2,,,
271,8,19,31,4
1667,1691,23,5141,514
5,1,,,
687,6,1,,
156,20,71,70,18
107,3723,24,49737,6001
1,2,1,,
2,,,,
16,12,2,10,1
174,616,152,504,109
18,,,,
2346,40,,,
1604,70,35,185,9
2,,,,
151,1728,53,875,158
2,,1,,
3759,46,10,2,
119,1382,16,2181,675
6,,,,
200,2,,,
392,2,,,
5,,1,,
8,,10,5,2
,434,1,152,26
514,71637,608,37058,6327
314,42,28,28,2
42,3,,,
24,,,,
974,11,10,7,
526,7,25,13,1
4,,,,
56,6656,45,3427,666
117,5532,17,13677,3037
4,,,,
1086,67,,,
182,3,,,
8,,,,
45,112,3,48,22
93,13054,987,20176,5887
114,2070,73,1001,265
737,13,5,6,
12,,,,
228,2,1,1,
36,9,10,77,21
568,95,388,3308,585
9,,,,
23,,,,
107,4,,,
4,1,,,
63,410,22,707,152
256,588,,,
320,18518,52,26483,7304
13,,1,,
121,180,5,111,13
15,4,,,
1426,29,,,
9,,,,
79,2,1,12,5
59,51,10,27,3
182,16,8,15,4
59,12,80,26,9
,1823,9,13288,1535
124,14,28,62,6
293,9,3,21,8
42,2,6,24,1
201,8,15,213,23
37,16,47,19,10
288,23,146,52,6
313,7,2,1,1
95,7,12,10,2
73,14,5,41,6
16,12,8,48,25
179,4,,,
24,4,7,8,1
13,,1,1,
9,2,,,
119,11,29,18,6
16,2,1,2,
56,2,,,
969,3609,199,39795,5210
82,6,6,,3
239,48,105,898,179
98,1109,105,1568,388
6,1,,,
162,41,19,404,85
33,,,,
612,190,3,246,40
87,1,1,2,
46,4,4,1,
47,,3,2,1
4,,,,
7,,,,
,4490,29,42454,9103
163,6417,94,6811,2744
326,13,33,51,12
107,635,178,886,211
63,66,66,294,43
2,,,,
17,2,,,
1595,46,,,
38,46,73,470,84
411,47,274,223,63
33,2056,54,2703,150
645,48,102,156,57
48,4,1,1,
32,2,,,
306,138,4,42,13
220,,1,1,
55,8,4,100,14
38,695,119,4471,2083
8,36,7,8,1
146,1301,21,220,59
114,,,,
146,24714,12,2819,856
3,,,,
16,,,,
192,3,2,2,1
174,1146,137,4150,603
4,210,17,125,9
482,20479,585,31237,5534
465,1029,41,1925,23
5,2,,,
151,,,,
14,,,,
180,9,2,29,6
258,,,,
618,17,8,3,4
33,393,16,1777,445
23,50,77,111,21
,3,2,3,1
143,348,67,414,63
20,2,,,
41,,,,
168,87,4,9,3
213,8698,26,18589,1591
708,56,39,19,6
53,10,1,,
293,12,45,59,18
85,83,11,169,52
1424,29,4,11,2
149,359,17,1464,358
89,2,,,
6,,,,
7,6,,,
75,2,23,8,2
110,686,189,1391,316
10,942,291,7093,1233
310,1659,789,8524,1676
362,2,4,4,1
36,,,,
3,,,,
274,9,1,7,5
5,,,,
311,6,20,111,5
158,,,,
2,,,,
112,13,11,1,3
15,,,,
6,1,,,
65,30,78,407,86
18,26,117,142,64
25,2,,,
142,1978,112,6706,1831
186,59090,468,127759,32648
3254,66,45,29,10
85,13,55,89,12
82,54,18,54,20
22,2,1,,
4,50,,,
2402,40,35,32,2
105,741,99,1212,357
9,,,,
50,7,8,1,1
295,14,8,9,
211,10584,1,1,
238,9,11,111,31
1,2,,,
475,498,525,4019,628
1,,,,
311,8148,92,7121,1623
35,41,16,5,6
8,16,7,3,
131,303,48,651,130
2,1,,,
35,81,102,716,99
52,1100,1,576,81
668,1143,186,5031,688
27,367,12,714,281
127,,2,,
595,2528,100,1169,251
584,6,,,
37,101,19,91,39
27,,,,
237,18,,,
7,,,,
67,1899,1080,7772,1552
33,,,,
15,9140,60,4823,1302
5,,,,
81,2,1,,
432,29881,92,35885,3549
17,12,,11,
16,2,14,19,1
628,3100,,2161,
69,4,18,72,15
2273,2444,124,3075,585
118,2,,,
10,2,29,10,2
12,,,,
11,,,,
5,1,10,2,3
16,2,1,,
70,9,68,51,19
404,79,192,1017,130
60,2,,,
111,12295,48,475,126
3,88,,131,
1182,69,28,3614,257
164,6,,,
14,18663,1577,112011,22076
829,184,159,363,57
16,,,,
10,,,,
10,3,,,
31,2,8,8,4
1,15,17,55,7
63,1,,,
20,,1,,
26,6,,,
28,8623,10,2228,269
6,6975,25,2966,1111
70,1075,45,1356,678
36,1,8,4,3
17,3,,,
,1,1,4,1
173,5227,118,6002,587
1,,,,
476,2196,35,1881,664
22,,3,2,
15,8,,,
151,3131,29,2373,362
2,,,,
21,6,1,,
5,13,,,
13,16,16,199,33
151,,,,
110,2259,2,2418,76
24,1,,,
93,4,,,
259,2,5,1,
30,22,29,16,6
252,46,24,120,33
131,4,3,1,
86,109,17,129,48
234,79,132,607,143
327,39,3,5,4
17,5,,,
199,3775,54,4836,1368
89,7,,,
1027,43,,,
21,1,,,
54,4,2,,
95,,,,
153,5,4,4,1
1,1,,,
71,3,2,3,
149,865,,,
1336,37,3,,
2,,1,,
103,226,8,104,55
55,5347,2,31,5
55,152,32,21,21
18,,1,,
25,1,,,
58,,3,,
579,7,3,,
351,4,3,,
16,11,26,158,27
1322,28,,,
49,5493,103,8030,2233
221,34,137,81,21
3,13072,34,1291,434
120,2,,,
27,67,52,170,54
445,7,25,38,1
1000,4069,163,4008,876
22,1,2,2,
23,14,39,38,5
54,1,4,1,
7,7,,,
283,7217,26,3903,563
4,,,,
94,346,262,903,195
91,2164,28,1328,158
4,,,,
30,,,,
61,2,,,
211,2,,,
20,12,8,27,2
164,164,120,2085,297
17,5,16,85,15
5,4,1,1,1
72,14,5,23,6
3,,,,
7,54,2,10,1
19,114,8,788,398
388,60,481,236,61
2073,77,,,
858,2764,428,4900,1367
114,60,17,151,60
117,10,1,,
29,,,,
2,1,,,
72,4,,,
175,1,3,2,
9,1,1,1,
1831,15,4,6,
110,5,,,
377,382,14,223,88
98,14,9,12,3
491,1,1,,
244,664,15,153,43
479,315,2,11,4
438,30,237,231,29
134,1,,,
13,190,12,56,8
86,2,,,
137,1,,,
75,489,1,274,86
63,1,,,
851,18668,74,32780,5495
10,115,,,
2,6,29,107,9
2,1,1,1,
35,6,,,
20,25,124,1755,129
6,1,2,8,3
88,1018,336,920,369
155,9806,631,15229,3284
30,1,,,
30,55,5,22,3
134,337,24,2523,441
56,5,18,15,
1,,1,,
247,71252,137,108047,30636
21,5,,,
67,1,,,
108,4,,,
24,1,,,
257,8,2,,
85,9,3,4,1
237,88361,815,264953,41507
2,,,,
2,1,,,
379,4,,,
393,5,46,9,9
57,2,14,6,
9,,2,,
7,1,1,,
22,,,,
21,56,4,2869,331
366,23316,487,230972,25179
29,101,6,3584,518
2312,20,,,
29,1,,,
2,11036,7,12289,3472
76,221,44,2851,758
5,59,524,3237,318
19,1,,,
163,14,8,19,3
4,,,,
2,15,8,28,11
30,16,23,12,4
14,7,6,20,2
4,4,1,2,
14,29598,83,27214,7966
101,891,847,13814,1907
526,21,,,
2,3,,,
25,18,33,202,23
27,3,,,
548,4,,,
56,5,6,10,3
3,4,8,2,1
84,236,56,396,193
399,7,9,5,1
66,5,1,,
313,29,32,80,25
70,623,46,8868,2144
20,,,,
97,,,,
130,2,4,,1
118,3,,,
61,10161,507,18946,3617
200,254,40,88,15
25,21,77,256,36
7,30,7,5,1
4,2,8,83,3
10,1,5,2,
1404,1151,536,2359,622
16,12,39,395,68
52,,,,
96,5,,,
135,772,3,13211,2529
51,982,160,12537,1545
264,3069,83,10930,2002
18,3,1,,1
81,20,2,20,6
,36471,1575,149621,24358
218,44,,,
32,6,15,3,
7,444,185,2850,832
15,1402,1,140,25
852,33,101,111,28
10,5,,,
11,1021,38,6111,550
30,593,42,27071,2233
711,645,51,253,154
243,7,3,2,
3,22,13,83,4
3,,,,
38,8,28,6,
59,7175,76,3703,1488
719,40,20,28,13
1,6,,,
5,3,2,,
85,3,16,5,4
26,,,,
29,,,,
110,11829,219,17265,6061
1689,32517,88,44765,14508
910,3149,,,
936,7,,,
,25,,25,
17,1,4,,1
20,,1,2,
286,3,2,,
5,,2,6,1
135,11,,,
61,3,3,2,1
571,5669,214,17036,5379
23,,,,
3,,,,
1059,188,180,1655,246
159,3,4,1,2
85,34310,42,44373,10713
54,1,1,,
34,,,,
6,,4,,
2,4,1,,
11,,,,
184,2602,75,14366,5170
,21,1,,
128,14,,,
384,20,5,9,1
812,19,11,9,2
4,593,72,1974,290
18,255,9,2773,703
112,1,10,9,7
1,2,,,
5,,,,
13,1,,,
224,1448,175,9046,1794
31,1,,,
50,,,,
15,,,,
294,1083,151,16001,1748
2005,284,77,242,34
47,2,3,,
62,7,11,17,2
17,3,,,
72,558,15,55,10
360,37,23,575,81
176,9,26,56,14
4710,189,12,2468,188
12,1,,,
,1369,84,997,151
152,1,,,
4,,1,3,
780,13,5,,
753,33,4,1,
86,2,2,1,1
565,3,,,
14,18,33,326,46
372,10182,373,51546,8368
,54,1,888,197
41,,,,
171,43,22,273,54
218,472,192,5168,946
611,8,5,16,7
88,10,4,,
263,47522,188,132441,32568
1,,,,
1035,7,19,6,2
52,2,1,,
73,3,17,6,
47,2,,,
10,,,,
996,20,28,36,2
576,12,9,213,29
4,,,,
119,11058,70,17286,6044
20,,2,1,
753,6,7,1,
188,,,,
75,4,58,84,5
32,,6,7,1
25,,,,
14,1,,,
76,267,45,625,228
43,10,,,
26,2,2,14,16
139,145,12,114,53
4,,,,
14,,,,
1,,,,
882,110,33,289,25
2150,145,48,188,24
18,9,22,10,6
2952,108,13,32,
449,758,90,7301,905
72,475,36,288,58
14,1,,,
167,19,13,32,3
48,,1,,
1,3510,43,3208,422
3,10,29,715,38
9,1135,13,2433,178
3,,1,,
31,6,13,23,2
141,6,,,
31,,,,
96,3,1,13,
34,1,1,,
82,46,49,40,8
27,15,23,192,37
3,7,19,33,10
26,2,,,
185,3,,,
36,21,32,252,45
3272,69,32,87,30
151,6,,,
88,480,60,1059,72
916,36,13,7,1
10,1,,,
1323,74,10,101,1
92,3,3,5,
373,21,1,1,
15,3,,,
9,4,5,3,1
49,35,39,663,165
3,,1,,
309,210,143,405,98
216,5,,,
52,3375,64,56949,6659
5,,,,
189,8,4,,2
1,3,3,5,
70,6,,,
124,324,7,48,7
66,4,,,
51,15095,56,27048,3895
115,35,40,322,63
26,5,15,4,
3,,,,
302,10,11,12,5
182,102,48,2129,272
44,1,,,
142,13,13,5,3
1,,1,,
24,,,,
67,12,11,40,8
74,120,128,1383,223
6,1,,,
6,,,,
2112,372,27,374,52
35,2,,1,
609,50,20,59,5
118,1,,,
127,124,9,924,253
6,,,,
10,185,59,8239,586
2,,,,
26,2,2,,
120,1,,,
2,,,,
52,,72,58,5
3,,,,
3,6,,,
176,92,62,490,115
29,5,9,2,1
82,51,81,135,21
260,16,25,83,26
21,2,1,739,92
188,5,1,,
111,4,43,32,8
3,,,,
67,3,9,47,2
7,,,,
35,,11,4,
10,,,,
2,,,,
57,1,1,,
17,27,9,275,47
2836,462,25,200,38
4998,246,,,
76,7,3,4,
74,1,,,
162,61,123,2146,330
13,990,5,2607,301
2,1,1,1,
410,9,1,,
18,,1,,
7,,,,
110,5,22,16,3
151,6758,55,59445,9710
140,10,,,
2,,,,
95,2,,,
177,6076,269,6585,1791
439,2024,184,4465,955
342,462,269,3319,630
251,53,4,106,31
36,413,6,49,21
,20,1,28,10
,513,1804,3977,1349
12,,,,
36,697,6,66,3
414,41,15,27,4
127,67,30,56,15
672,11,12,11,4
40,1,37,21,
33,222,20,6541,750
405,70,126,243,56
234,21,10,58,15
679,13730,716,56025,9118
16,567,56,152,38
112,614,39,529,72
65,3,,,
9,1279,230,934,717
4,,,,
132,24,8,21,5
55,1,,,
17,2,5,15,8
34,7,,,
131,95,49,126,58
120,2525,53,5494,381
23,,,,
15,1,,,
139,11,18,228,50
9,,2,,
48,2147,366,3574,927
95,4,7,3,
683,47,21,,1
105,165,82,111,61
83,167,4,91,22
165,22,,,
192,62,31,129,17
15,2,5,20,4
349,17,1,,
551,5,,,
25,1826,21,4696,828
216,9,12,5,
129,7,4,6,2
2284,46,,,
54,30286,26,33513,6919
9,,1,,
2,1,,,
178,4,3,2,
14,,,,
293,7,3,,
275,5,2,2,2
20,16,30,139,22
3,1,,,
112,1447,65,1830,358
85,1168,29,3293,471
732,38,21,47,9
339,472,713,2830,489
928,28,26,41,8
50,7,7,1,
,1149,9,68,14
85,,,,
37,86,13,795,354
38,743,67,522,165
58,7,27,8,4
72,8450,217,6481,2010
369,1248,641,18914,3072
171,,,,
5,12,13,30,16
1,1,,,
89,90,2,53,17
6,2,1,,
90,3,1,6,5
1123,50,8,124,27
348,15,29,14,4
1269,49,2,1,1
9,,,,
101,3,,,
4,,1,,
14,,,,
18,2054,16,2201,158
4,18,1,28,1
3,,,,
515,131,50,475,85
4,1,,,
596,90,20,917,242
7,82,48,181,42
4,83,48,3853,469
110,102,59,141,24
225,38,4,55,60
657,152,63,787,171
129,5,2,17,3
48,2693,3,244,56
6,1,,,
,700,976,482,171
16,,,,
54,,6,3,2
159,684,408,12591,2222
5,2,2,1,2
2036,120784,1125,363892,67852
72,1428,51,10902,2161
185,754,32,2344,567
313,31,6,1123,67
21,1,,,
118,2,1,1,1
114,41,67,299,57
81,36,6,39,8
185,2373,270,13091,1597
1378,16,,,
7,1,,,
5,1,14,2,
1,,,,
193,740,90,13802,1757
38,150,27,778,184
48,4,3,17,1
297,20814,108,64510,5923
98,1003,14,8600,1795
461,15,4,450,39
98,4,2,1,2
